,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NYAP2,675.1957994220196,1.281671276778608,0.3668861930996047,3.4933756049812743,0.0004769551383132954,0.0017215582723058946
IRS1,299.59015352134037,0.3676445463878237,0.14885565112956126,2.4698057722231357,0.013518642948459099,0.026016832858833154
RHBDD1,1878.9108079721213,-0.8282909203782503,0.19746563498467015,-4.1946079399716965,2.7334396323621944e-05,0.00018333552010570158
COL4A4,131.94363233610343,0.43066123998775946,0.16029552131553715,2.686670447516841,0.007216811678625841,0.015345399182669374
COL4A3,225.07181458843226,0.692006859481934,0.19395098231646107,3.567947175193048,0.00035978901459486666,0.001374395934876247
MFF,1394.7607395015016,-0.2982150581688931,0.09281944271180141,-3.2128512028975686,0.0013142435824081715,0.003814389735667911
AGFG1,1958.6493548479173,-0.35653729475744,0.10030502427405792,-3.554530765909519,0.0003786542073441611,0.0014291110813818484
SLC19A3,76.04395573391186,-0.5734957257047675,0.25283386748597847,-2.268270985241216,0.023312695232541685,0.041124674076271586
DAW1,37.96742973300689,1.4658229123038857,0.37651627073861016,3.8931197035081326,9.896328915703903e-05,0.0005132191498599007
SPHKAP,630.4814465408635,1.719798847962628,0.38529616871788896,4.463576302057268,8.060287643409085e-06,6.862623726511947e-05
PID1,2182.435217010987,0.09586886254405848,0.1482123514454944,0.646834502044282,0.5177390599218855,0.5852528906719368
DNER,3101.25997014887,-0.08497277800252769,0.16751152413854695,-0.5072652669093239,0.6119687056821885,0.6714398913010914
TRIP12,3301.827437919233,-0.462428058990054,0.1031732393179779,-4.482054281196501,7.392793266939005e-06,6.39971828622459e-05
FBXO36,418.5708060524006,-0.05194875046210767,0.08821213460429282,-0.5889070783191274,0.5559236091974308,0.6205798487986744
SLC16A14,225.47244929427023,1.0374947702691115,0.2405063737720968,4.313793243800844,1.604770359947465e-05,0.00012041185168418666
AC009950.2,73.3924266179601,10.09392277276365,1.6853441030503582,5.989235524362257,2.1082966735272223e-09,6.751213728458631e-08
SP140,329.6368904478938,-0.680880336425255,0.2259452651997802,-3.013474683008836,0.00258274589572323,0.006618743642828971
SP140L,234.47155723392848,-0.8402109560166116,0.31159868049646294,-2.696452227197891,0.007008244947319046,0.014976721890963513
SP100,1281.611350550791,-1.08935041381364,0.3687945818474496,-2.953813497900697,0.003138736288524377,0.007757866980891707
CAB39,2172.0328547538365,-0.44883297957780005,0.1476459745507134,-3.039926966810971,0.002366355233431084,0.0061679498737045755
ITM2C,1541.9543123710514,0.03100834542890339,0.28322623133932423,0.10948260435578543,0.9128197185372109,0.9300403073425025
GPR55,25.766089509789666,1.8934608051095478,0.3687460688321178,5.134863704734436,2.823485675056431e-07,4.234935923395522e-06
SPATA3,35.077655284464235,1.0958154670218527,0.33407428727072624,3.280155069623268,0.0010375004402044502,0.003170581086489684
C2orf72,1164.6227950621653,-0.38079719919780397,0.19269531678492152,-1.976162189882559,0.04813641070609338,0.07665809571537245
PSMD1,2114.966018527212,-0.4102687688949407,0.1004441627514413,-4.084545658568433,4.416314238007452e-05,0.0002693709746351448
ARMC9,1672.579874775241,0.9767311466609743,0.19722523539983694,4.952363954241638,7.331731249144608e-07,9.374512199657161e-06
B3GNT7,71.78016887613258,1.2753102582162035,0.4714568518187125,2.705041306105768,0.006829589651762559,0.014649004241199064
NCL,538.1904983584575,0.24177498108499526,0.14000237264492968,1.7269348834407154,0.08417935868819623,0.12373433915435689
PTMA,2581.382958486225,0.7346369019998048,0.22967923404264384,3.1985342735138476,0.0013812811313900816,0.003966011326272573
PDE6D,634.6053221681259,-0.32504741469850557,0.12284762557435726,-2.6459397418451585,0.008146432668915578,0.017003115966663287
COPS7B,456.12127554610555,-0.3700392023979448,0.10385897009239983,-3.562900749629361,0.00036677937784349376,0.0013948409655561557
NPPC,44.784197945991345,1.7154809410846135,0.37137172276722297,4.619309537898993,3.8501911652539075e-06,3.7858469378998006e-05
DIS3L2,2607.147507628087,-0.5151988431680004,0.12600447357225836,-4.088734539036466,4.3373286465286774e-05,0.0002656728515863566
TIGD1,83.54859695950336,0.06507356999532325,0.1392756768835449,0.4672285315815367,0.6403363826168761,0.6968593084208019
EIF4E2,435.37470628631195,-0.19937122549359595,0.08083272524755136,-2.466466704951723,0.013645341360437794,0.02621136972143021
AC073254.1,18.069488884914055,0.7622100013798477,0.26967426722382004,2.826409835934552,0.004707299410122236,0.010813117229346017
EFHD1,1719.6931217377019,-0.7073784432038195,0.2714727193679386,-2.605707287460731,0.009168477734485644,0.018748748494506678
GIGYF2,3069.8288720233195,-0.5659657600567731,0.163478357233183,-3.4620225553740323,0.0005361322220659902,0.001886695303229551
NGEF,697.7439049079073,1.7078712813765853,0.3539378665671257,4.825342080352628,1.3976317075118505e-06,1.6209392094973175e-05
INPP5D,2001.3944170044024,-0.9780074905187632,0.3744448216753583,-2.611886809231109,0.009004406116213965,0.018462923094784096
ATG16L1,391.8848944874927,-0.04959733346390976,0.07774828885605677,-0.6379218654668309,0.5235245434934654,0.5906995823608059
DGKD,1320.4841994700491,-0.3978748068875124,0.17187232167636482,-2.3149440410580464,0.020615994715188126,0.03709085239373933
USP40,1750.862562837477,-0.7074965701951418,0.16568359881387362,-4.270166602247289,1.9532700454682933e-05,0.00014157050895397132
TRPM8,19.048055203332883,1.5439205740712663,0.3175285736003782,4.862304379618917,1.160270230729823e-06,1.3820221748437161e-05
ARL4C,546.3155448677294,1.177699359395138,0.24711140189234104,4.765864101682471,1.8804597925030818e-06,2.0761079356742643e-05
SH3BP4,500.5280811610898,-0.766856715837119,0.3224534440039706,-2.378193596926433,0.017397689077487583,0.03208232280641551
AGAP1,12357.17681218817,-0.4615041616385993,0.2987635769409281,-1.5447136038602471,0.12241555286427953,0.17059914424779338
ASB18,22.559322974994725,1.3413155360270221,0.3355766920781495,3.9970461825598274,6.413779176065557e-05,0.00036476636461443173
IQCA1,2442.515774255705,-0.7831755761555635,0.27116740452313887,-2.8881626740235102,0.003874994113559886,0.009229334342548263
ACKR3,259.96143279467486,-0.6181224410529303,0.4016708639370678,-1.5388779634008387,0.12383409191377828,0.172278827524641
AC105760.2,167.05717247488653,-0.5653225420070551,0.18037643022524483,-3.134126455995993,0.0017236655702290782,0.0047502542771316976
COPS8,330.71585579038424,0.4782578999601499,0.13315674041764242,3.5916912539320744,0.000328538937951956,0.0012812126217520204
COL6A3,80.82694208363286,0.3543402973710339,0.3881063875027592,0.9129978500251166,0.36124367229059207,0.4316553217810641
LRRFIP1,2796.3451659675843,0.012636702963308525,0.11990188925394014,0.10539202544628182,0.9160647435966041,0.9327359743120787
RAMP1,1176.6173676153835,-0.2955977590735833,0.2245555176897531,-1.316368273265868,0.18805046578041285,0.24701356218401813
UBE2F-SCLY,146.91225771806424,-0.3184734260113792,0.12894754090061525,-2.469790612423068,0.01351921581888765,0.026016832858833154
ILKAP,1308.7472855110343,-0.3421417649856512,0.1131035784577971,-3.0250304159325623,0.0024860812455167586,0.006419900079858977
HES6,310.0807893538329,0.0344227277029415,0.28121415036301856,0.12240752344256253,0.9025762804739499,0.9216979992425547
PER2,472.19903017719497,-0.23857704498534069,0.1445742082550994,-1.6502047485840243,0.09890106594358737,0.14208377453771548
TRAF3IP1,723.4403402017357,-0.25326217106804644,0.10553095713510384,-2.3998850947955748,0.01640021905504027,0.030585848550786353
